1444040223 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444044135 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444051442 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444053403 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444121766 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444122335 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444122533 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444123228 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444125418 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444127560 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444128010 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444128095 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444133618 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444134213 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444142115 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444209339 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444210172 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444217231 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444233977 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444310133 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444386666 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444391437 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444400984 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444404297 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444661830 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444728271 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444748497 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444817214 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1444820066 26 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1444825432 27 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1444828227 28 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1444833473 29 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1444833532 30 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1444895458 31 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1444922285 32 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1444978664 34 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1444979287 34 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1444987912 35 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1444999121 35 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1444999333 35 0 0 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1445006888 36 0 0 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1445008187 37 0 0 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1445248031 37 0 0 0 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1445249944 38 0 0 0 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1445253579 39 0 0 0 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1445255320 40 0 0 0 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1445262833 41 0 0 0 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1445268991 42 0 0 0 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1445329766 43 0 0 0 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1445335106 44 0 0 0 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1445339028 45 0 0 0 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
1445341096 45 0 0 0 3 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
1445348822 45 0 0 0 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
1445349369 45 0 0 0 4 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0
1445417595 45 0 0 0 4 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0
1445419594 46 0 0 0 4 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0
1445420185 46 0 0 0 4 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0
1445421582 46 0 0 0 4 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0
1445423541 47 0 0 0 4 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0
1445425957 47 0 0 0 4 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0
1445427698 48 0 0 0 4 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0
1445435799 49 0 0 0 4 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0
1445439379 50 0 0 0 4 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0
1445443766 51 0 0 0 4 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0
1445503074 52 0 0 0 4 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0
1445513135 53 0 0 0 4 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0
1445514567 54 0 0 0 4 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0
1445515816 54 0 0 0 4 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0
1445516392 55 0 0 0 4 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0
1445518960 56 0 0 0 4 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0
1445519017 57 0 0 0 4 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0
1445519092 57 0 0 0 4 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0
1445520051 58 0 0 0 4 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0
1445523905 59 0 0 0 4 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0
1445524642 59 0 0 0 4 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0
1445526023 60 0 0 0 4 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0
1445527961 61 0 0 0 4 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0
1445584631 61 0 0 0 4 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0
1445587685 61 0 0 0 4 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0
1445588318 62 0 0 0 4 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0
1445589033 63 0 0 0 4 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0
1445598620 64 0 0 0 4 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0
1445605403 65 0 0 0 4 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0
1445606592 66 0 0 0 4 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0
1445851475 66 0 0 0 4 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0
1445851645 66 0 0 0 4 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0
1445854403 66 0 0 0 4 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0
1445859199 66 0 0 0 4 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0
1445859227 66 0 0 0 4 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0
1446117308 66 0 0 0 4 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0
1446128161 66 0 0 0 4 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0
1446129351 67 0 0 0 4 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0
1446130639 67 0 0 0 4 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0
1446132121 68 0 0 0 4 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0
1446136119 69 0 0 0 4 0 0 0 22 0 0 0 0 0 0 0 0 0 0 0
1446193575 69 0 0 0 4 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0
1446200343 69 0 0 0 4 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0
1446201409 69 0 0 0 4 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0
1446201477 69 0 0 0 4 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0
1446204182 69 0 0 0 4 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0
1446205957 69 0 0 0 4 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0
